knob_value,rms_db,peak_db,crest_db,dyn_db,centroid_hz,flatness,log_spec_dist_ref
0.0,-21.39241697965049,-0.6114830620547952,20.780933917595696,33.35573189011378,2909.3469073325064,0.09453427791595459,4.7734785079956055
0.16666666666666666,-21.256543275478897,-0.44552800321659614,20.811015272262303,26.578203280560743,2953.92186992394,0.11220774054527283,4.334097862243652
0.3333333333333333,-20.133583232278227,-0.44552800321659614,19.688055229061632,22.89924063710665,3070.470154912966,0.12464675307273865,4.069109916687012
0.5,-19.088740491320902,-0.44552800321659614,18.643212488104307,17.95722960151709,3245.7372973155807,0.14548319578170776,0.0
0.6666666666666666,-18.078438081235827,-0.44552800321659614,17.632910078019233,14.717624515576098,3283.191932494929,0.15599051117897034,3.8234782218933105
0.8333333333333333,-17.720719106825864,-0.44552800321659614,17.27519110360927,14.9505998373157,3400.070200784168,0.1814483106136322,3.9254038333892822
1.0,-16.88374067028466,-0.44552800321659614,16.438212667068065,13.651282146644727,3388.199949946457,0.18273651599884033,3.939725637435913
