pareja,env_parent,fine_parent,align,n_bands,banda_idx,centro_hz,edge_lo_hz,edge_hi_hz,rms_db_abs,rms_db_rel_pico,es_huerfana,n_huerfanas_bandpass_grupo,n_huerfanas_ref_envolvente_grupo,coincide_con_referencia_grupo
fuego_hecho_de_vidrio,fuego,vidrio,False,6,5,5960.33,4027.84,8820.0,-34.4072,-0.3796,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,8,0,107.33,80.0,144.01,-51.3914,-16.7457,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,8,1,193.21,144.01,259.23,-47.7393,-13.0936,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,8,2,347.8,259.23,466.64,-45.0457,-10.4,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,8,3,626.08,466.64,840.0,-41.0274,-6.3817,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,8,4,1127.01,840.0,1512.09,-35.3177,-0.672,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,8,5,2028.73,1512.09,2721.91,-38.6156,-3.9698,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,8,6,3651.93,2721.91,4899.72,-34.6457,0.0,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,8,7,6573.85,4899.72,8820.0,-37.7297,-3.084,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,12,0,97.32,80.0,118.38,-54.4259,-19.5963,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,12,1,144.01,118.38,175.18,-50.9699,-16.1403,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,12,2,213.1,175.18,259.23,-49.0168,-14.1872,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,12,3,315.34,259.23,383.6,-47.1682,-12.3386,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,12,4,466.64,383.6,567.65,-45.5471,-10.7175,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,12,5,690.53,567.65,840.0,-41.8791,-7.0495,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,12,6,1021.83,840.0,1243.02,-37.9085,-3.079,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,12,7,1512.09,1243.02,1839.4,-36.5395,-1.71,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,12,8,2237.56,1839.4,2721.91,-42.8537,-8.0241,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,12,9,3311.11,2721.91,4027.84,-37.8986,-3.069,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,12,10,4899.72,4027.84,5960.33,-34.8296,0.0,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,12,11,7250.53,5960.33,8820.0,-43.5945,-8.7649,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,16,0,92.66,80.0,107.33,-56.6061,-20.6201,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,16,1,124.33,107.33,144.01,-52.9044,-16.9184,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,16,2,166.81,144.01,193.21,-51.6805,-15.6945,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,16,3,223.8,193.21,259.23,-49.9039,-13.9179,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,16,4,300.27,259.23,347.8,-48.52,-12.534,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,16,5,402.86,347.8,466.64,-47.5746,-11.5886,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,16,6,540.51,466.64,626.08,-45.9899,-10.0038,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,16,7,725.2,626.08,840.0,-42.6139,-6.6279,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,16,8,972.98,840.0,1127.01,-39.7107,-3.7246,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,16,9,1305.43,1127.01,1512.09,-37.3053,-1.3193,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,16,10,1751.46,1512.09,2028.73,-39.615,-3.629,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,16,11,2349.9,2028.73,2721.91,-44.2171,-8.2311,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,16,12,3152.81,2721.91,3651.93,-40.4102,-4.4242,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,16,13,4230.06,3651.93,4899.72,-35.986,0.0,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,16,14,5675.39,4899.72,6573.85,-38.1125,-2.1265,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,16,15,7614.55,6573.85,8820.0,-45.7325,-9.7465,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,24,0,88.23,80.0,97.32,-59.7282,-22.2701,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,24,1,107.33,97.32,118.38,-55.8596,-18.4016,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,24,2,130.57,118.38,144.01,-54.3053,-16.8472,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,24,3,158.83,144.01,175.18,-53.7061,-16.2481,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,24,4,193.21,175.18,213.1,-52.9962,-15.5381,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,24,5,235.04,213.1,259.23,-51.2903,-13.8323,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,24,6,285.91,259.23,315.34,-50.5958,-13.1378,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,24,7,347.8,315.34,383.6,-49.8305,-12.3724,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,24,8,423.09,383.6,466.64,-49.0946,-11.6365,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,24,9,514.67,466.64,567.65,-48.1793,-10.7213,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,24,10,626.08,567.65,690.53,-46.3215,-8.8635,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,24,11,761.6,690.53,840.0,-43.7805,-6.3225,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,24,12,926.46,840.0,1021.83,-42.0447,-4.5867,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,24,13,1127.01,1021.83,1243.02,-39.9595,-2.5015,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,24,14,1370.97,1243.02,1512.09,-38.9688,-1.5108,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,24,15,1667.73,1512.09,1839.4,-40.3374,-2.8793,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,24,16,2028.73,1839.4,2237.56,-46.5339,-9.0759,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,24,17,2467.88,2237.56,2721.91,-44.9021,-7.4441,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,24,18,3002.09,2721.91,3311.11,-44.1718,-6.7138,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,24,19,3651.93,3311.11,4027.84,-39.0477,-1.5896,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,24,20,4442.44,4027.84,4899.72,-37.458,0.0,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,24,21,5404.07,4899.72,5960.33,-38.5346,-1.0766,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,24,22,6573.85,5960.33,7250.53,-45.4724,-8.0144,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,24,23,7996.85,7250.53,8820.0,-48.0539,-10.5959,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,32,0,86.1,80.0,92.66,-61.2998,-22.8955,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,32,1,99.73,92.66,107.33,-58.1667,-19.7625,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,32,2,115.52,107.33,124.33,-56.4427,-18.0384,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,32,3,133.81,124.33,144.01,-55.5457,-17.1415,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,32,4,154.99,144.01,166.81,-54.98,-16.5757,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,32,5,179.52,166.81,193.21,-54.4461,-16.0419,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,32,6,207.94,193.21,223.8,-53.788,-15.3837,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,32,7,240.86,223.8,259.23,-52.1847,-13.7805,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,32,8,279.0,259.23,300.27,-51.9293,-13.525,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,32,9,323.16,300.27,347.8,-51.2086,-12.8043,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,32,10,374.32,347.8,402.86,-51.0699,-12.6656,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,32,11,433.58,402.86,466.64,-50.0404,-11.6362,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,32,12,502.22,466.64,540.51,-49.6256,-11.2213,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,32,13,581.73,540.51,626.08,-48.3681,-9.9638,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,32,14,673.82,626.08,725.2,-46.8377,-8.4335,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,32,15,780.49,725.2,840.0,-44.6439,-6.2396,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,32,16,904.05,840.0,972.98,-43.465,-5.0607,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,32,17,1047.17,972.98,1127.01,-42.0062,-3.6019,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,32,18,1212.94,1127.01,1305.43,-40.514,-2.1097,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,32,19,1404.96,1305.43,1512.09,-40.1925,-1.7882,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,32,20,1627.38,1512.09,1751.46,-41.2357,-2.8315,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,32,21,1885.01,1751.46,2028.73,-44.7379,-6.3337,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,32,22,2183.42,2028.73,2349.9,-50.2416,-11.8373,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,32,23,2529.08,2349.9,2721.91,-45.3353,-6.931,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,32,24,2929.45,2721.91,3152.81,-46.4655,-8.0613,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,32,25,3393.21,3152.81,3651.93,-41.5754,-3.1711,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,32,26,3930.38,3651.93,4230.06,-39.5632,-1.1589,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,32,27,4552.6,4230.06,4899.72,-38.4043,0.0,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,32,28,5273.31,4899.72,5675.39,-38.9886,-0.5843,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,32,29,6108.12,5675.39,6573.85,-45.0696,-6.6653,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,32,30,7075.09,6573.85,7614.55,-48.0127,-9.6084,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,False,32,31,8195.14,7614.55,8820.0,-49.6141,-11.2098,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,2,0,259.23,80.0,840.0,-38.8193,-8.9219,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,2,1,2721.91,840.0,8820.0,-29.8975,0.0,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,4,0,144.01,80.0,259.23,-46.1807,-13.7344,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,4,1,466.64,259.23,840.0,-39.6546,-7.2083,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,4,2,1512.09,840.0,2721.91,-33.4172,-0.9709,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,4,3,4899.72,2721.91,8820.0,-32.4463,0.0,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,6,0,118.38,80.0,175.18,-49.3056,-15.2779,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,6,1,259.23,175.18,383.6,-44.9871,-10.9594,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,6,2,567.65,383.6,840.0,-40.4133,-6.3857,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,6,3,1243.02,840.0,1839.4,-34.0277,0.0,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,6,4,2721.91,1839.4,4027.84,-36.867,-2.8393,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,6,5,5960.33,4027.84,8820.0,-34.4072,-0.3796,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,8,0,107.33,80.0,144.01,-51.3914,-16.7457,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,8,1,193.21,144.01,259.23,-47.7393,-13.0936,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,8,2,347.8,259.23,466.64,-45.0457,-10.4,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,8,3,626.08,466.64,840.0,-41.0274,-6.3817,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,8,4,1127.01,840.0,1512.09,-35.3177,-0.672,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,8,5,2028.73,1512.09,2721.91,-38.6156,-3.9698,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,8,6,3651.93,2721.91,4899.72,-34.6457,0.0,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,8,7,6573.85,4899.72,8820.0,-37.7297,-3.084,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,12,0,97.32,80.0,118.38,-54.4259,-19.5963,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,12,1,144.01,118.38,175.18,-50.9699,-16.1403,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,12,2,213.1,175.18,259.23,-49.0168,-14.1872,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,12,3,315.34,259.23,383.6,-47.1682,-12.3386,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,12,4,466.64,383.6,567.65,-45.5471,-10.7175,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,12,5,690.53,567.65,840.0,-41.8791,-7.0495,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,12,6,1021.83,840.0,1243.02,-37.9085,-3.079,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,12,7,1512.09,1243.02,1839.4,-36.5395,-1.71,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,12,8,2237.56,1839.4,2721.91,-42.8537,-8.0241,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,12,9,3311.11,2721.91,4027.84,-37.8986,-3.069,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,12,10,4899.72,4027.84,5960.33,-34.8296,0.0,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,12,11,7250.53,5960.33,8820.0,-43.5945,-8.7649,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,16,0,92.66,80.0,107.33,-56.6061,-20.6201,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,16,1,124.33,107.33,144.01,-52.9044,-16.9184,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,16,2,166.81,144.01,193.21,-51.6805,-15.6945,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,16,3,223.8,193.21,259.23,-49.9039,-13.9179,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,16,4,300.27,259.23,347.8,-48.52,-12.534,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,16,5,402.86,347.8,466.64,-47.5746,-11.5886,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,16,6,540.51,466.64,626.08,-45.9899,-10.0038,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,16,7,725.2,626.08,840.0,-42.6139,-6.6279,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,16,8,972.98,840.0,1127.01,-39.7107,-3.7246,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,16,9,1305.43,1127.01,1512.09,-37.3053,-1.3193,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,16,10,1751.46,1512.09,2028.73,-39.615,-3.629,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,16,11,2349.9,2028.73,2721.91,-44.2171,-8.2311,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,16,12,3152.81,2721.91,3651.93,-40.4102,-4.4242,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,16,13,4230.06,3651.93,4899.72,-35.986,0.0,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,16,14,5675.39,4899.72,6573.85,-38.1125,-2.1265,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,16,15,7614.55,6573.85,8820.0,-45.7325,-9.7465,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,24,0,88.23,80.0,97.32,-59.7282,-22.2701,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,24,1,107.33,97.32,118.38,-55.8596,-18.4016,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,24,2,130.57,118.38,144.01,-54.3053,-16.8472,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,24,3,158.83,144.01,175.18,-53.7061,-16.2481,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,24,4,193.21,175.18,213.1,-52.9962,-15.5381,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,24,5,235.04,213.1,259.23,-51.2903,-13.8323,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,24,6,285.91,259.23,315.34,-50.5958,-13.1378,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,24,7,347.8,315.34,383.6,-49.8305,-12.3724,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,24,8,423.09,383.6,466.64,-49.0946,-11.6365,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,24,9,514.67,466.64,567.65,-48.1793,-10.7213,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,24,10,626.08,567.65,690.53,-46.3215,-8.8635,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,24,11,761.6,690.53,840.0,-43.7805,-6.3225,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,24,12,926.46,840.0,1021.83,-42.0447,-4.5867,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,24,13,1127.01,1021.83,1243.02,-39.9595,-2.5015,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,24,14,1370.97,1243.02,1512.09,-38.9688,-1.5108,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,24,15,1667.73,1512.09,1839.4,-40.3374,-2.8793,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,24,16,2028.73,1839.4,2237.56,-46.5339,-9.0759,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,24,17,2467.88,2237.56,2721.91,-44.9021,-7.4441,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,24,18,3002.09,2721.91,3311.11,-44.1718,-6.7138,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,24,19,3651.93,3311.11,4027.84,-39.0477,-1.5896,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,24,20,4442.44,4027.84,4899.72,-37.458,0.0,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,24,21,5404.07,4899.72,5960.33,-38.5346,-1.0766,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,24,22,6573.85,5960.33,7250.53,-45.4724,-8.0144,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,24,23,7996.85,7250.53,8820.0,-48.0539,-10.5959,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,32,0,86.1,80.0,92.66,-61.2998,-22.8955,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,32,1,99.73,92.66,107.33,-58.1667,-19.7625,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,32,2,115.52,107.33,124.33,-56.4427,-18.0384,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,32,3,133.81,124.33,144.01,-55.5457,-17.1415,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,32,4,154.99,144.01,166.81,-54.98,-16.5757,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,32,5,179.52,166.81,193.21,-54.4461,-16.0419,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,32,6,207.94,193.21,223.8,-53.788,-15.3837,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,32,7,240.86,223.8,259.23,-52.1847,-13.7805,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,32,8,279.0,259.23,300.27,-51.9293,-13.525,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,32,9,323.16,300.27,347.8,-51.2086,-12.8043,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,32,10,374.32,347.8,402.86,-51.0699,-12.6656,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,32,11,433.58,402.86,466.64,-50.0404,-11.6362,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,32,12,502.22,466.64,540.51,-49.6256,-11.2213,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,32,13,581.73,540.51,626.08,-48.3681,-9.9638,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,32,14,673.82,626.08,725.2,-46.8377,-8.4335,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,32,15,780.49,725.2,840.0,-44.6439,-6.2396,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,32,16,904.05,840.0,972.98,-43.465,-5.0607,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,32,17,1047.17,972.98,1127.01,-42.0062,-3.6019,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,32,18,1212.94,1127.01,1305.43,-40.514,-2.1097,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,32,19,1404.96,1305.43,1512.09,-40.1925,-1.7882,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,32,20,1627.38,1512.09,1751.46,-41.2357,-2.8315,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,32,21,1885.01,1751.46,2028.73,-44.7379,-6.3337,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,32,22,2183.42,2028.73,2349.9,-50.2416,-11.8373,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,32,23,2529.08,2349.9,2721.91,-45.3353,-6.931,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,32,24,2929.45,2721.91,3152.81,-46.4655,-8.0613,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,32,25,3393.21,3152.81,3651.93,-41.5754,-3.1711,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,32,26,3930.38,3651.93,4230.06,-39.5632,-1.1589,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,32,27,4552.6,4230.06,4899.72,-38.4043,0.0,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,32,28,5273.31,4899.72,5675.39,-38.9886,-0.5843,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,32,29,6108.12,5675.39,6573.85,-45.0696,-6.6653,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,32,30,7075.09,6573.85,7614.55,-48.0127,-9.6084,False,0,0,True
fuego_hecho_de_vidrio,fuego,vidrio,True,32,31,8195.14,7614.55,8820.0,-49.6141,-11.2098,False,0,0,True
canica_hecha_de_fuego,canica,fuego,False,2,0,259.23,80.0,840.0,-29.4731,-7.7178,False,0,0,True
canica_hecha_de_fuego,canica,fuego,False,2,1,2721.91,840.0,8820.0,-21.7553,0.0,False,0,0,True
canica_hecha_de_fuego,canica,fuego,False,4,0,144.01,80.0,259.23,-43.6696,-21.2592,False,0,0,True
canica_hecha_de_fuego,canica,fuego,False,4,1,466.64,259.23,840.0,-29.1437,-6.7333,False,0,0,True
canica_hecha_de_fuego,canica,fuego,False,4,2,1512.09,840.0,2721.91,-22.4104,0.0,False,0,0,True
canica_hecha_de_fuego,canica,fuego,False,4,3,4899.72,2721.91,8820.0,-31.4744,-9.064,False,0,0,True
canica_hecha_de_fuego,canica,fuego,False,6,0,118.38,80.0,175.18,-43.7621,-19.6805,False,0,0,True
canica_hecha_de_fuego,canica,fuego,False,6,1,259.23,175.18,383.6,-48.8247,-24.7431,False,0,0,True
canica_hecha_de_fuego,canica,fuego,False,6,2,567.65,383.6,840.0,-29.0768,-4.9953,False,0,0,True
canica_hecha_de_fuego,canica,fuego,False,6,3,1243.02,840.0,1839.4,-24.0815,0.0,False,0,0,True
canica_hecha_de_fuego,canica,fuego,False,6,4,2721.91,1839.4,4027.84,-26.0785,-1.997,False,0,0,True
canica_hecha_de_fuego,canica,fuego,False,6,5,5960.33,4027.84,8820.0,-39.2955,-15.214,False,0,0,True
canica_hecha_de_fuego,canica,fuego,False,8,0,107.33,80.0,144.01,-43.8121,-18.646,False,1,1,True
canica_hecha_de_fuego,canica,fuego,False,8,1,193.21,144.01,259.23,-53.6103,-28.4443,True,1,1,True
canica_hecha_de_fuego,canica,fuego,False,8,2,347.8,259.23,466.64,-46.4181,-21.252,False,1,1,True
canica_hecha_de_fuego,canica,fuego,False,8,3,626.08,466.64,840.0,-29.0981,-3.9321,False,1,1,True
canica_hecha_de_fuego,canica,fuego,False,8,4,1127.01,840.0,1512.09,-25.8941,-0.728,False,1,1,True
canica_hecha_de_fuego,canica,fuego,False,8,5,2028.73,1512.09,2721.91,-25.1661,0.0,False,1,1,True
canica_hecha_de_fuego,canica,fuego,False,8,6,3651.93,2721.91,4899.72,-31.4893,-6.3232,False,1,1,True
canica_hecha_de_fuego,canica,fuego,False,8,7,6573.85,4899.72,8820.0,-41.8343,-16.6682,False,1,1,True
canica_hecha_de_fuego,canica,fuego,False,12,0,97.32,80.0,118.38,-45.9459,-19.0521,False,1,1,True
canica_hecha_de_fuego,canica,fuego,False,12,1,144.01,118.38,175.18,-47.2923,-20.3985,False,1,1,True
canica_hecha_de_fuego,canica,fuego,False,12,2,213.1,175.18,259.23,-55.0454,-28.1516,True,1,1,True
canica_hecha_de_fuego,canica,fuego,False,12,3,315.34,259.23,383.6,-49.9285,-23.0347,False,1,1,True
